timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-07-22,49.36000000,50.94000000,46.84000000,48.50000000,49.36000000,50.94000000,46.84000000,48.50000000,159152.54760000,159152.54760000
2021-07-21,43.66000000,49.53000000,42.00000000,49.34000000,43.66000000,49.53000000,42.00000000,49.34000000,147566.37670000,147566.37670000
2021-07-20,45.78000000,47.18000000,41.00000000,43.64000000,45.78000000,47.18000000,41.00000000,43.64000000,242302.40690000,242302.40690000
2021-07-19,50.48000000,51.85000000,45.41000000,45.76000000,50.48000000,51.85000000,45.41000000,45.76000000,258169.38810000,258169.38810000
2021-07-18,49.66000000,51.97000000,48.83000000,50.51000000,49.66000000,51.97000000,48.83000000,50.51000000,61466.93450000,61466.93450000
2021-07-17,50.90000000,51.85000000,48.85000000,49.64000000,50.90000000,51.85000000,48.85000000,49.64000000,101901.26240000,101901.26240000
2021-07-16,53.05000000,54.48000000,50.22000000,50.96000000,53.05000000,54.48000000,50.22000000,50.96000000,99316.74190000,99316.74190000
2021-07-15,57.04000000,58.23000000,52.34000000,53.09000000,57.04000000,58.23000000,52.34000000,53.09000000,116149.60100000,116149.60100000
2021-07-14,57.67000000,57.85000000,52.99000000,57.12000000,57.67000000,57.85000000,52.99000000,57.12000000,97361.39610000,97361.39610000
2021-07-13,59.22000000,59.85000000,55.50000000,57.67000000,59.22000000,59.85000000,55.50000000,57.67000000,90726.96120000,90726.96120000
2021-07-12,60.75000000,62.56000000,57.70000000,59.25000000,60.75000000,62.56000000,57.70000000,59.25000000,80670.41500000,80670.41500000
2021-07-11,58.71000000,62.09000000,57.76000000,60.75000000,58.71000000,62.09000000,57.76000000,60.75000000,91083.11930000,91083.11930000
2021-07-10,61.04000000,62.79000000,57.16000000,58.72000000,61.04000000,62.79000000,57.16000000,58.72000000,79833.11190000,79833.11190000
2021-07-09,59.72000000,62.45000000,56.56000000,61.03000000,59.72000000,62.45000000,56.56000000,61.03000000,120653.66950000,120653.66950000
2021-07-08,64.40000000,64.83000000,58.11000000,59.76000000,64.40000000,64.83000000,58.11000000,59.76000000,187261.60250000,187261.60250000
2021-07-07,67.56000000,69.92000000,63.98000000,64.37000000,67.56000000,69.92000000,63.98000000,64.37000000,132226.23140000,132226.23140000
2021-07-06,63.09000000,67.86000000,62.90000000,67.70000000,63.09000000,67.86000000,62.90000000,67.70000000,140730.21610000,140730.21610000
2021-07-05,67.26000000,68.58000000,61.89000000,63.09000000,67.26000000,68.58000000,61.89000000,63.09000000,136071.61080000,136071.61080000
2021-07-04,66.60000000,69.73000000,64.55000000,67.30000000,66.60000000,69.73000000,64.55000000,67.30000000,98787.26090000,98787.26090000
2021-07-03,62.35000000,68.20000000,61.07000000,66.60000000,62.35000000,68.20000000,61.07000000,66.60000000,112554.50420000,112554.50420000
2021-07-02,62.04000000,64.10000000,57.72000000,62.36000000,62.04000000,64.10000000,57.72000000,62.36000000,128940.42780000,128940.42780000
2021-07-01,68.14000000,68.26000000,61.00000000,62.04000000,68.14000000,68.26000000,61.00000000,62.04000000,172982.30830000,172982.30830000
2021-06-30,66.86000000,72.58000000,61.65000000,68.26000000,66.86000000,72.58000000,61.65000000,68.26000000,251403.11750000,251403.11750000
2021-06-29,62.24000000,70.76000000,62.00000000,66.86000000,62.24000000,70.76000000,62.00000000,66.86000000,213558.63560000,213558.63560000
2021-06-28,59.80000000,64.30000000,58.43000000,62.23000000,59.80000000,64.30000000,58.43000000,62.23000000,147326.68410000,147326.68410000
2021-06-27,56.33000000,59.85000000,54.72000000,59.75000000,56.33000000,59.85000000,54.72000000,59.75000000,133675.49790000,133675.49790000
2021-06-26,56.76000000,59.27000000,52.02000000,56.39000000,56.76000000,59.27000000,52.02000000,56.39000000,196795.51580000,196795.51580000
2021-06-25,64.34000000,66.96000000,55.72000000,56.85000000,64.34000000,66.96000000,55.72000000,56.85000000,201116.18050000,201116.18050000
2021-06-24,67.55000000,68.40000000,62.30000000,64.31000000,67.55000000,68.40000000,62.30000000,64.31000000,176108.53680000,176108.53680000
2021-06-23,55.10000000,68.50000000,52.50000000,67.54000000,55.10000000,68.50000000,52.50000000,67.54000000,368200.70220000,368200.70220000
2021-06-22,56.24000000,63.89000000,47.35000000,55.14000000,56.24000000,63.89000000,47.35000000,55.14000000,631210.23350000,631210.23350000
